#1
PRESSURE,11/10/2019,21:45:42,1004516174
PRESSURE,11/10/2019,21:45:42,1004514893
PRESSURE,11/10/2019,21:45:42,1004515015
PRESSURE,11/10/2019,21:45:42,1004515869
PRESSURE,11/10/2019,21:45:42,1004516174
PRESSURE,11/10/2019,21:45:42,1004516357
PRESSURE,11/10/2019,21:45:42,1004517151
PRESSURE,11/10/2019,21:45:42,1004519165
PRESSURE,11/10/2019,21:45:42,1004521301
PRESSURE,11/10/2019,21:45:43,1004523071
PRESSURE,11/10/2019,21:45:43,1004523926
PRESSURE,11/10/2019,21:45:43,1004524414
PRESSURE,11/10/2019,21:45:43,1004525513
PRESSURE,11/10/2019,21:45:43,1004526001
PRESSURE,11/10/2019,21:45:43,1004526123
PRESSURE,11/10/2019,21:45:43,1004526367
PRESSURE,11/10/2019,21:45:43,1004526550
PRESSURE,11/10/2019,21:45:43,1004526978
PRESSURE,11/10/2019,21:45:43,1004527405
PRESSURE,11/10/2019,21:45:44,1004528503
PRESSURE,11/10/2019,21:45:44,1004529724
PRESSURE,11/10/2019,21:45:44,1004530762
PRESSURE,11/10/2019,21:45:44,1004530823
PRESSURE,11/10/2019,21:45:44,1004531250
PRESSURE,11/10/2019,21:45:44,1004532227
PRESSURE,11/10/2019,21:45:44,1004532532
PRESSURE,11/10/2019,21:45:44,1004532349
PRESSURE,11/10/2019,21:45:44,1004532166
PRESSURE,11/10/2019,21:45:44,1004531555
PRESSURE,11/10/2019,21:45:45,1004530640
PRESSURE,11/10/2019,21:45:45,1004530518
PRESSURE,11/10/2019,21:45:45,1004529480
PRESSURE,11/10/2019,21:45:45,1004528564
PRESSURE,11/10/2019,21:45:45,1004527466
PRESSURE,11/10/2019,21:45:45,1004525513
PRESSURE,11/10/2019,21:45:45,1004524719
PRESSURE,11/10/2019,21:45:45,1004522949
PRESSURE,11/10/2019,21:45:45,1004521301
PRESSURE,11/10/2019,21:45:45,1004519531
PRESSURE,11/10/2019,21:45:45,1004518127
PRESSURE,11/10/2019,21:45:46,1004516357
PRESSURE,11/10/2019,21:45:46,1004515198
PRESSURE,11/10/2019,21:45:46,1004514221
PRESSURE,11/10/2019,21:45:46,1004512756
PRESSURE,11/10/2019,21:45:46,1004510986
PRESSURE,11/10/2019,21:45:46,1004509277
PRESSURE,11/10/2019,21:45:46,1004507690
PRESSURE,11/10/2019,21:45:46,1004505920
PRESSURE,11/10/2019,21:45:46,1004504639
PRESSURE,11/10/2019,21:45:47,1004503174
PRESSURE,11/10/2019,21:45:47,1004502441
PRESSURE,11/10/2019,21:45:47,1004502380
PRESSURE,11/10/2019,21:45:47,1004502686
PRESSURE,11/10/2019,21:45:47,1004502380
PRESSURE,11/10/2019,21:45:47,1004502136
PRESSURE,11/10/2019,21:45:47,1004502197
PRESSURE,11/10/2019,21:45:47,1004502319
PRESSURE,11/10/2019,21:45:47,1004502319
PRESSURE,11/10/2019,21:45:47,1004502075
PRESSURE,11/10/2019,21:45:48,1004501953
PRESSURE,11/10/2019,21:45:48,1004501465
PRESSURE,11/10/2019,21:45:48,1004500061
PRESSURE,11/10/2019,21:45:48,1004498962
PRESSURE,11/10/2019,21:45:48,1004497498
PRESSURE,11/10/2019,21:45:48,1004495544
PRESSURE,11/10/2019,21:45:48,1004493835
PRESSURE,11/10/2019,21:45:48,1004492310
PRESSURE,11/10/2019,21:45:48,1004490234
PRESSURE,11/10/2019,21:45:48,1004488159
PRESSURE,11/10/2019,21:45:48,1004485046
PRESSURE,11/10/2019,21:45:49,1004482788
PRESSURE,11/10/2019,21:45:49,1004480103
PRESSURE,11/10/2019,21:45:49,1004477417
PRESSURE,11/10/2019,21:45:49,1004474670
PRESSURE,11/10/2019,21:45:49,1004471008
PRESSURE,11/10/2019,21:45:49,1004467896
PRESSURE,11/10/2019,21:45:49,1004465637
PRESSURE,11/10/2019,21:45:49,1004463379
PRESSURE,11/10/2019,21:45:49,1004461731
PRESSURE,11/10/2019,21:45:49,1004459778
PRESSURE,11/10/2019,21:45:50,1004457458
PRESSURE,11/10/2019,21:45:50,1004455933
PRESSURE,11/10/2019,21:45:50,1004454346
PRESSURE,11/10/2019,21:45:50,1004453918
PRESSURE,11/10/2019,21:45:50,1004454529
PRESSURE,11/10/2019,21:45:50,1004455261
PRESSURE,11/10/2019,21:45:50,1004456238
PRESSURE,11/10/2019,21:45:50,1004457886
PRESSURE,11/10/2019,21:45:50,1004460388
PRESSURE,11/10/2019,21:45:51,1004463318
PRESSURE,11/10/2019,21:45:51,1004466614
PRESSURE,11/10/2019,21:45:51,1004469788
PRESSURE,11/10/2019,21:45:51,1004473816
PRESSURE,11/10/2019,21:45:51,1004478271
PRESSURE,11/10/2019,21:45:51,1004483276
PRESSURE,11/10/2019,21:45:51,1004488281
PRESSURE,11/10/2019,21:45:51,1004492615
PRESSURE,11/10/2019,21:45:51,1004495972
PRESSURE,11/10/2019,21:45:51,1004499634
PRESSURE,11/10/2019,21:45:52,1004502014
PRESSURE,11/10/2019,21:45:52,1004503784
PRESSURE,11/10/2019,21:45:52,1004505920
PRESSURE,11/10/2019,21:45:52,1004506531
PRESSURE,11/10/2019,21:45:52,1004506958
PRESSURE,11/10/2019,21:45:52,1004507935
PRESSURE,11/10/2019,21:45:52,1004508667
PRESSURE,11/10/2019,21:45:52,1004508606
PRESSURE,11/10/2019,21:45:52,1004509277
PRESSURE,11/10/2019,21:45:52,1004509827
PRESSURE,11/10/2019,21:45:52,1004510559
PRESSURE,11/10/2019,21:45:53,1004510681
PRESSURE,11/10/2019,21:45:53,1004510742
PRESSURE,11/10/2019,21:45:53,1004511414
PRESSURE,11/10/2019,21:45:53,1004510986
PRESSURE,11/10/2019,21:45:53,1004510620
PRESSURE,11/10/2019,21:45:53,1004510315
PRESSURE,11/10/2019,21:45:53,1004509888
PRESSURE,11/10/2019,21:45:53,1004508850
PRESSURE,11/10/2019,21:45:53,1004507751
PRESSURE,11/10/2019,21:45:53,1004506042
PRESSURE,11/10/2019,21:45:54,1004503967
PRESSURE,11/10/2019,21:45:54,1004501953
PRESSURE,11/10/2019,21:45:54,1004499878
PRESSURE,11/10/2019,21:45:54,1004498047
PRESSURE,11/10/2019,21:45:54,1004497314
PRESSURE,11/10/2019,21:45:54,1004497864
PRESSURE,11/10/2019,21:45:54,1004498596
PRESSURE,11/10/2019,21:45:54,1004499023
PRESSURE,11/10/2019,21:45:54,1004499207
PRESSURE,11/10/2019,21:45:54,1004499451
PRESSURE,11/10/2019,21:45:55,1004499390
PRESSURE,11/10/2019,21:45:55,1004499512
PRESSURE,11/10/2019,21:45:55,1004499512
PRESSURE,11/10/2019,21:45:55,1004499084
PRESSURE,11/10/2019,21:45:55,1004498047
PRESSURE,11/10/2019,21:45:55,1004496582
PRESSURE,11/10/2019,21:45:55,1004494629
PRESSURE,11/10/2019,21:45:55,1004493164
PRESSURE,11/10/2019,21:45:55,1004491455
PRESSURE,11/10/2019,21:45:55,1004489197
PRESSURE,11/10/2019,21:45:56,1004487732
PRESSURE,11/10/2019,21:45:56,1004485535
PRESSURE,11/10/2019,21:45:56,1004483887
PRESSURE,11/10/2019,21:45:56,1004482361
PRESSURE,11/10/2019,21:45:56,1004480530
PRESSURE,11/10/2019,21:45:56,1004477722
PRESSURE,11/10/2019,21:45:56,1004475891
PRESSURE,11/10/2019,21:45:56,1004473083
PRESSURE,11/10/2019,21:45:56,1004470154
PRESSURE,11/10/2019,21:45:57,1004468079
PRESSURE,11/10/2019,21:45:57,1004466431
PRESSURE,11/10/2019,21:45:57,1004465393
PRESSURE,11/10/2019,21:45:57,1004464539
PRESSURE,11/10/2019,21:45:57,1004463379
PRESSURE,11/10/2019,21:45:57,1004461975
PRESSURE,11/10/2019,21:45:57,1004461548
PRESSURE,11/10/2019,21:45:57,1004460754
PRESSURE,11/10/2019,21:45:57,1004459534
PRESSURE,11/10/2019,21:45:57,1004458618
PRESSURE,11/10/2019,21:45:57,1004458496
PRESSURE,11/10/2019,21:45:58,1004458557
PRESSURE,11/10/2019,21:45:58,1004458496
PRESSURE,11/10/2019,21:45:58,1004458618
PRESSURE,11/10/2019,21:45:58,1004458862
PRESSURE,11/10/2019,21:45:58,1004459167
PRESSURE,11/10/2019,21:45:58,1004459839
PRESSURE,11/10/2019,21:45:58,1004460571
PRESSURE,11/10/2019,21:45:58,1004461182
PRESSURE,11/10/2019,21:45:58,1004461304
PRESSURE,11/10/2019,21:45:59,1004461548
PRESSURE,11/10/2019,21:45:59,1004461487
PRESSURE,11/10/2019,21:45:59,1004461121
PRESSURE,11/10/2019,21:45:59,1004460999
PRESSURE,11/10/2019,21:45:59,1004460999
PRESSURE,11/10/2019,21:45:59,1004461182
PRESSURE,11/10/2019,21:45:59,1004461548
PRESSURE,11/10/2019,21:45:59,1004462280
PRESSURE,11/10/2019,21:45:59,1004462708
PRESSURE,11/10/2019,21:45:59,1004463501
PRESSURE,11/10/2019,21:46:00,1004464478
PRESSURE,11/10/2019,21:46:00,1004465210
PRESSURE,11/10/2019,21:46:00,1004466309
PRESSURE,11/10/2019,21:46:00,1004467468
PRESSURE,11/10/2019,21:46:00,1004467957
PRESSURE,11/10/2019,21:46:00,1004468140
PRESSURE,11/10/2019,21:46:00,1004468323
PRESSURE,11/10/2019,21:46:00,1004469116
PRESSURE,11/10/2019,21:46:00,1004469910
PRESSURE,11/10/2019,21:46:00,1004471375
PRESSURE,11/10/2019,21:46:01,1004473572
PRESSURE,11/10/2019,21:46:01,1004476013
PRESSURE,11/10/2019,21:46:01,1004478088
PRESSURE,11/10/2019,21:46:01,1004480652
PRESSURE,11/10/2019,21:46:01,1004483032
PRESSURE,11/10/2019,21:46:01,1004485168
PRESSURE,11/10/2019,21:46:01,1004487549
PRESSURE,11/10/2019,21:46:01,1004489563
PRESSURE,11/10/2019,21:46:01,1004491882
PRESSURE,11/10/2019,21:46:01,1004494019
PRESSURE,11/10/2019,21:46:02,1004495972
PRESSURE,11/10/2019,21:46:02,1004497925
PRESSURE,11/10/2019,21:46:02,1004499512
PRESSURE,11/10/2019,21:46:02,1004501587
PRESSURE,11/10/2019,21:46:02,1004503906
PRESSURE,11/10/2019,21:46:02,1004505859
PRESSURE,11/10/2019,21:46:02,1004508850
PRESSURE,11/10/2019,21:46:02,1004511169
PRESSURE,11/10/2019,21:46:02,1004514099
PRESSURE,11/10/2019,21:46:02,1004516785
PRESSURE,11/10/2019,21:46:03,1004519348
PRESSURE,11/10/2019,21:46:03,1004521057
PRESSURE,11/10/2019,21:46:03,1004522766
PRESSURE,11/10/2019,21:46:03,1004524231
PRESSURE,11/10/2019,21:46:03,1004525940
PRESSURE,11/10/2019,21:46:03,1004527405
PRESSURE,11/10/2019,21:46:03,1004529602
PRESSURE,11/10/2019,21:46:03,1004531616
PRESSURE,11/10/2019,21:46:03,1004532654
PRESSURE,11/10/2019,21:46:03,1004533020
PRESSURE,11/10/2019,21:46:03,1004534119
PRESSURE,11/10/2019,21:46:04,1004535706
PRESSURE,11/10/2019,21:46:04,1004537415
PRESSURE,11/10/2019,21:46:04,1004538269
PRESSURE,11/10/2019,21:46:04,1004538635
PRESSURE,11/10/2019,21:46:04,1004539673
PRESSURE,11/10/2019,21:46:04,1004540649
PRESSURE,11/10/2019,21:46:04,1004541626
PRESSURE,11/10/2019,21:46:04,1004542358
PRESSURE,11/10/2019,21:46:04,1004542908
PRESSURE,11/10/2019,21:46:05,1004543274
PRESSURE,11/10/2019,21:46:05,1004542908
PRESSURE,11/10/2019,21:46:05,1004541626
PRESSURE,11/10/2019,21:46:05,1004540466
PRESSURE,11/10/2019,21:46:05,1004539551
PRESSURE,11/10/2019,21:46:05,1004537659
PRESSURE,11/10/2019,21:46:05,1004535278
PRESSURE,11/10/2019,21:46:05,1004534424
PRESSURE,11/10/2019,21:46:05,1004533386
PRESSURE,11/10/2019,21:46:05,1004533142
PRESSURE,11/10/2019,21:46:05,1004532654
PRESSURE,11/10/2019,21:46:06,1004532593
PRESSURE,11/10/2019,21:46:06,1004531799
PRESSURE,11/10/2019,21:46:06,1004530457
PRESSURE,11/10/2019,21:46:06,1004528809
PRESSURE,11/10/2019,21:46:06,1004527771
PRESSURE,11/10/2019,21:46:06,1004526855
PRESSURE,11/10/2019,21:46:06,1004526550
PRESSURE,11/10/2019,21:46:06,1004527100
PRESSURE,11/10/2019,21:46:06,1004527710
PRESSURE,11/10/2019,21:46:07,1004529297
PRESSURE,11/10/2019,21:46:07,1004530762
PRESSURE,11/10/2019,21:46:07,1004530151
PRESSURE,11/10/2019,21:46:07,1004530701
PRESSURE,11/10/2019,21:46:07,1004531494
PRESSURE,11/10/2019,21:46:07,1004531921
PRESSURE,11/10/2019,21:46:07,1004532654
PRESSURE,11/10/2019,21:46:07,1004532715
PRESSURE,11/10/2019,21:46:07,1004532776
PRESSURE,11/10/2019,21:46:07,1004533020
PRESSURE,11/10/2019,21:46:08,1004533081
PRESSURE,11/10/2019,21:46:08,1004533508
PRESSURE,11/10/2019,21:46:08,1004533875
PRESSURE,11/10/2019,21:46:08,1004535278
PRESSURE,11/10/2019,21:46:08,1004537170
PRESSURE,11/10/2019,21:46:08,1004539368
PRESSURE,11/10/2019,21:46:08,1004542480
PRESSURE,11/10/2019,21:46:08,1004545654
PRESSURE,11/10/2019,21:46:08,1004548462
PRESSURE,11/10/2019,21:46:08,1004552063
PRESSURE,11/10/2019,21:46:08,1004555481
PRESSURE,11/10/2019,21:46:09,1004558594
PRESSURE,11/10/2019,21:46:09,1004561768
PRESSURE,11/10/2019,21:46:09,1004565186
PRESSURE,11/10/2019,21:46:09,1004567627
PRESSURE,11/10/2019,21:46:09,1004569946
PRESSURE,11/10/2019,21:46:09,1004571777
PRESSURE,11/10/2019,21:46:09,1004573730
PRESSURE,11/10/2019,21:46:09,1004574951
PRESSURE,11/10/2019,21:46:09,1004575439
PRESSURE,11/10/2019,21:46:09,1004575500
PRESSURE,11/10/2019,21:46:10,1004575867
PRESSURE,11/10/2019,21:46:10,1004575928
PRESSURE,11/10/2019,21:46:10,1004575562
PRESSURE,11/10/2019,21:46:10,1004574890
PRESSURE,11/10/2019,21:46:10,1004573975
PRESSURE,11/10/2019,21:46:10,1004572815
PRESSURE,11/10/2019,21:46:10,1004572021
PRESSURE,11/10/2019,21:46:10,1004570862
PRESSURE,11/10/2019,21:46:10,1004570190
PRESSURE,11/10/2019,21:46:10,1004569336
PRESSURE,11/10/2019,21:46:11,1004567688
PRESSURE,11/10/2019,21:46:11,1004566833
PRESSURE,11/10/2019,21:46:11,1004566040
PRESSURE,11/10/2019,21:46:11,1004565125
PRESSURE,11/10/2019,21:46:11,1004563416
PRESSURE,11/10/2019,21:46:11,1004561890
PRESSURE,11/10/2019,21:46:11,1004560364
PRESSURE,11/10/2019,21:46:11,1004559143
PRESSURE,11/10/2019,21:46:11,1004557556
PRESSURE,11/10/2019,21:46:11,1004556152
PRESSURE,11/10/2019,21:46:12,1004554688
PRESSURE,11/10/2019,21:46:12,1004554382
PRESSURE,11/10/2019,21:46:12,1004554138
PRESSURE,11/10/2019,21:46:12,1004553833
PRESSURE,11/10/2019,21:46:12,1004552368
PRESSURE,11/10/2019,21:46:12,1004551453
PRESSURE,11/10/2019,21:46:12,1004550232
PRESSURE,11/10/2019,21:46:12,1004548584
PRESSURE,11/10/2019,21:46:12,1004547668
PRESSURE,11/10/2019,21:46:13,1004546387
PRESSURE,11/10/2019,21:46:13,1004545105
PRESSURE,11/10/2019,21:46:13,1004543579
PRESSURE,11/10/2019,21:46:13,1004542297
PRESSURE,11/10/2019,21:46:13,1004541321
PRESSURE,11/10/2019,21:46:13,1004540527
PRESSURE,11/10/2019,21:46:13,1004539001
PRESSURE,11/10/2019,21:46:13,1004537598
PRESSURE,11/10/2019,21:46:13,1004537170
PRESSURE,11/10/2019,21:46:13,1004536560
PRESSURE,11/10/2019,21:46:14,1004535217
PRESSURE,11/10/2019,21:46:14,1004533325
PRESSURE,11/10/2019,21:46:14,1004531494
PRESSURE,11/10/2019,21:46:14,1004530457
PRESSURE,11/10/2019,21:46:14,1004529358
PRESSURE,11/10/2019,21:46:14,1004529114
PRESSURE,11/10/2019,21:46:14,1004528809
PRESSURE,11/10/2019,21:46:14,1004528503
PRESSURE,11/10/2019,21:46:14,1004527893
PRESSURE,11/10/2019,21:46:14,1004528137
PRESSURE,11/10/2019,21:46:14,1004527588
PRESSURE,11/10/2019,21:46:15,1004526184
PRESSURE,11/10/2019,21:46:15,1004525452
PRESSURE,11/10/2019,21:46:15,1004524658
PRESSURE,11/10/2019,21:46:15,1004523926
PRESSURE,11/10/2019,21:46:15,1004523071
PRESSURE,11/10/2019,21:46:15,1004522644
PRESSURE,11/10/2019,21:46:15,1004522583
PRESSURE,11/10/2019,21:46:15,1004523010
PRESSURE,11/10/2019,21:46:15,1004523560
PRESSURE,11/10/2019,21:46:16,1004524231
PRESSURE,11/10/2019,21:46:16,1004524658
PRESSURE,11/10/2019,21:46:16,1004524597
PRESSURE,11/10/2019,21:46:16,1004525330
PRESSURE,11/10/2019,21:46:16,1004526123
PRESSURE,11/10/2019,21:46:16,1004526428
PRESSURE,11/10/2019,21:46:16,1004526733
PRESSURE,11/10/2019,21:46:16,1004527283
PRESSURE,11/10/2019,21:46:16,1004527344
PRESSURE,11/10/2019,21:46:16,1004526123
PRESSURE,11/10/2019,21:46:17,1004524658
PRESSURE,11/10/2019,21:46:17,1004522705
PRESSURE,11/10/2019,21:46:17,1004519958
PRESSURE,11/10/2019,21:46:17,1004517517
PRESSURE,11/10/2019,21:46:17,1004516113
PRESSURE,11/10/2019,21:46:17,1004514160
PRESSURE,11/10/2019,21:46:17,1004512939
PRESSURE,11/10/2019,21:46:17,1004512756
PRESSURE,11/10/2019,21:46:17,1004512512
PRESSURE,11/10/2019,21:46:17,1004511963
PRESSURE,11/10/2019,21:46:17,1004511414
PRESSURE,11/10/2019,21:46:18,1004510193
PRESSURE,11/10/2019,21:46:18,1004508728
PRESSURE,11/10/2019,21:46:18,1004506714
PRESSURE,11/10/2019,21:46:18,1004504883
PRESSURE,11/10/2019,21:46:18,1004502563
PRESSURE,11/10/2019,21:46:18,1004500793
PRESSURE,11/10/2019,21:46:18,1004499451
PRESSURE,11/10/2019,21:46:18,1004498352
PRESSURE,11/10/2019,21:46:18,1004496582
PRESSURE,11/10/2019,21:46:19,1004496399
PRESSURE,11/10/2019,21:46:19,1004496643
PRESSURE,11/10/2019,21:46:19,1004496582
PRESSURE,11/10/2019,21:46:19,1004497681
PRESSURE,11/10/2019,21:46:19,1004498108
PRESSURE,11/10/2019,21:46:19,1004497803
PRESSURE,11/10/2019,21:46:19,1004497803
PRESSURE,11/10/2019,21:46:19,1004497192
PRESSURE,11/10/2019,21:46:19,1004496582
PRESSURE,11/10/2019,21:46:19,1004497314
PRESSURE,11/10/2019,21:46:19,1004497192
PRESSURE,11/10/2019,21:46:20,1004497070
PRESSURE,11/10/2019,21:46:20,1004496399
PRESSURE,11/10/2019,21:46:20,1004494995
PRESSURE,11/10/2019,21:46:20,1004493713
PRESSURE,11/10/2019,21:46:20,1004491943
PRESSURE,11/10/2019,21:46:20,1004489746
PRESSURE,11/10/2019,21:46:20,1004488220
PRESSURE,11/10/2019,21:46:20,1004486145
PRESSURE,11/10/2019,21:46:20,1004484131
PRESSURE,11/10/2019,21:46:20,1004482239
PRESSURE,11/10/2019,21:46:21,1004480042
PRESSURE,11/10/2019,21:46:21,1004477600
PRESSURE,11/10/2019,21:46:21,1004475525
PRESSURE,11/10/2019,21:46:21,1004474243
PRESSURE,11/10/2019,21:46:21,1004472046
PRESSURE,11/10/2019,21:46:21,1004470398
PRESSURE,11/10/2019,21:46:21,1004468384
PRESSURE,11/10/2019,21:46:21,1004466858
PRESSURE,11/10/2019,21:46:21,1004465820
PRESSURE,11/10/2019,21:46:22,1004463989
PRESSURE,11/10/2019,21:46:22,1004462524
PRESSURE,11/10/2019,21:46:22,1004461487
PRESSURE,11/10/2019,21:46:22,1004461121
PRESSURE,11/10/2019,21:46:22,1004462402
PRESSURE,11/10/2019,21:46:22,1004462952
PRESSURE,11/10/2019,21:46:22,1004463806
PRESSURE,11/10/2019,21:46:22,1004465210
PRESSURE,11/10/2019,21:46:22,1004466614
PRESSURE,11/10/2019,21:46:22,1004467651
PRESSURE,11/10/2019,21:46:22,1004468567
PRESSURE,11/10/2019,21:46:23,1004469299
PRESSURE,11/10/2019,21:46:23,1004469971
PRESSURE,11/10/2019,21:46:23,1004470886
PRESSURE,11/10/2019,21:46:23,1004471375
PRESSURE,11/10/2019,21:46:23,1004472351
PRESSURE,11/10/2019,21:46:23,1004473755
PRESSURE,11/10/2019,21:46:23,1004474304
PRESSURE,11/10/2019,21:46:23,1004475586
PRESSURE,11/10/2019,21:46:23,1004477539
PRESSURE,11/10/2019,21:46:24,1004478516
PRESSURE,11/10/2019,21:46:24,1004479919
PRESSURE,11/10/2019,21:46:24,1004481262
PRESSURE,11/10/2019,21:46:24,1004481201
PRESSURE,11/10/2019,21:46:24,1004480835
PRESSURE,11/10/2019,21:46:24,1004479614
PRESSURE,11/10/2019,21:46:24,1004478638
PRESSURE,11/10/2019,21:46:24,1004477966
PRESSURE,11/10/2019,21:46:24,1004477539
PRESSURE,11/10/2019,21:46:24,1004477966
PRESSURE,11/10/2019,21:46:25,1004478149
PRESSURE,11/10/2019,21:46:25,1004477905
PRESSURE,11/10/2019,21:46:25,1004477722
PRESSURE,11/10/2019,21:46:25,1004477539
PRESSURE,11/10/2019,21:46:25,1004476990
PRESSURE,11/10/2019,21:46:25,1004476196
PRESSURE,11/10/2019,21:46:25,1004475830
PRESSURE,11/10/2019,21:46:25,1004476196
PRESSURE,11/10/2019,21:46:25,1004475830
PRESSURE,11/10/2019,21:46:25,1004475830
PRESSURE,11/10/2019,21:46:25,1004475891
PRESSURE,11/10/2019,21:46:26,1004476074
PRESSURE,11/10/2019,21:46:26,1004476562
PRESSURE,11/10/2019,21:46:26,1004476379
PRESSURE,11/10/2019,21:46:26,1004475769
PRESSURE,11/10/2019,21:46:26,1004474976
PRESSURE,11/10/2019,21:46:26,1004474304
PRESSURE,11/10/2019,21:46:26,1004474365
PRESSURE,11/10/2019,21:46:26,1004474976
PRESSURE,11/10/2019,21:46:26,1004476196
PRESSURE,11/10/2019,21:46:26,1004477417
PRESSURE,11/10/2019,21:46:27,1004478577
PRESSURE,11/10/2019,21:46:27,1004479919
PRESSURE,11/10/2019,21:46:27,1004480896
PRESSURE,11/10/2019,21:46:27,1004482117
PRESSURE,11/10/2019,21:46:27,1004483765
PRESSURE,11/10/2019,21:46:27,1004485046
PRESSURE,11/10/2019,21:46:27,1004486145
PRESSURE,11/10/2019,21:46:27,1004487244
PRESSURE,11/10/2019,21:46:27,1004488220
PRESSURE,11/10/2019,21:46:27,1004489075
PRESSURE,11/10/2019,21:46:28,1004489380
PRESSURE,11/10/2019,21:46:28,1004490112
PRESSURE,11/10/2019,21:46:28,1004491028
PRESSURE,11/10/2019,21:46:28,1004491394
PRESSURE,11/10/2019,21:46:28,1004492310
PRESSURE,11/10/2019,21:46:28,1004493347
PRESSURE,11/10/2019,21:46:28,1004494568
PRESSURE,11/10/2019,21:46:28,1004496277
PRESSURE,11/10/2019,21:46:28,1004497925
PRESSURE,11/10/2019,21:46:29,1004499146
PRESSURE,11/10/2019,21:46:29,1004501221
PRESSURE,11/10/2019,21:46:29,1004503113
PRESSURE,11/10/2019,21:46:29,1004504639
PRESSURE,11/10/2019,21:46:29,1004506042
PRESSURE,11/10/2019,21:46:29,1004506958
PRESSURE,11/10/2019,21:46:29,1004507263
PRESSURE,11/10/2019,21:46:29,1004507996
PRESSURE,11/10/2019,21:46:29,1004509277
PRESSURE,11/10/2019,21:46:29,1004510498
PRESSURE,11/10/2019,21:46:30,1004511047
PRESSURE,11/10/2019,21:46:30,1004511353
PRESSURE,11/10/2019,21:46:30,1004511230
