ACCELEROMETER,11/10/2019,21:45:37,"7,025,328","2,629,712","6,183,054"
ACCELEROMETER,11/10/2019,21:45:37,"6,896,115","2,507,678","6,309,873"
ACCELEROMETER,11/10/2019,21:45:37,"7,006,185","2,632,105","6,156,733"
ACCELEROMETER,11/10/2019,21:45:37,"6,960,721","2,699,104","6,068,198"
ACCELEROMETER,11/10/2019,21:45:38,"7,046,863","2,617,748","6,195,018"
ACCELEROMETER,11/10/2019,21:45:38,"7,051,648","2,663,212","6,223,732"
ACCELEROMETER,11/10/2019,21:45:38,"7,051,648","2,684,747","6,161,518"
ACCELEROMETER,11/10/2019,21:45:38,"7,054,041","2,356,930","6,137,590"
ACCELEROMETER,11/10/2019,21:45:38,"6,884,151","2,313,859","6,058,627"
ACCELEROMETER,11/10/2019,21:45:38,"7,037,291","2,720,639","6,094,519"
ACCELEROMETER,11/10/2019,21:45:38,"6,829,116","2,581,856","6,120,840"
ACCELEROMETER,11/10/2019,21:45:38,"6,946,364","2,651,247","6,209,375"
ACCELEROMETER,11/10/2019,21:45:38,"6,982,256","2,500,499","6,185,446"
ACCELEROMETER,11/10/2019,21:45:38,"6,951,149","2,670,390","6,168,696"
ACCELEROMETER,11/10/2019,21:45:39,"7,015,756","2,723,032","6,082,555"
ACCELEROMETER,11/10/2019,21:45:39,"6,917,650","2,600,998","6,118,448"
ACCELEROMETER,11/10/2019,21:45:39,"7,006,185","2,404,787","6,163,911"
ACCELEROMETER,11/10/2019,21:45:39,"6,991,827","2,280,360","6,180,661"
ACCELEROMETER,11/10/2019,21:45:39,"7,044,470","2,242,075","6,199,803"
ACCELEROMETER,11/10/2019,21:45:39,"7,068,398","2,029,114","6,247,660"
ACCELEROMETER,11/10/2019,21:45:39,"7,166,504","1,856,830","6,075,377"
ACCELEROMETER,11/10/2019,21:45:39,"7,097,112","1,720,440","6,204,589"
ACCELEROMETER,11/10/2019,21:45:39,"6,958,328","2,086,541","6,290,731"
ACCELEROMETER,11/10/2019,21:45:39,"7,068,398","2,388,037","6,400,801"
ACCELEROMETER,11/10/2019,21:45:40,"6,975,078","2,196,611","6,130,411"
ACCELEROMETER,11/10/2019,21:45:40,"7,010,970","2,225,325","6,161,518"
ACCELEROMETER,11/10/2019,21:45:40,"6,924,829","2,311,467","6,218,946"
ACCELEROMETER,11/10/2019,21:45:40,"7,082,755","1,957,329","6,020,342"
ACCELEROMETER,11/10/2019,21:45:40,"7,092,326","1,864,009","6,202,196"
ACCELEROMETER,11/10/2019,21:45:40,"7,152,147","1,732,404","6,087,341"
ACCELEROMETER,11/10/2019,21:45:40,"7,051,648","1,615,155","6,226,124"
ACCELEROMETER,11/10/2019,21:45:40,"7,092,326","1,751,546","6,202,196"
ACCELEROMETER,11/10/2019,21:45:40,"7,173,682","1,727,618","6,168,696"
ACCELEROMETER,11/10/2019,21:45:40,"7,190,433","1,663,012","6,087,341"
ACCELEROMETER,11/10/2019,21:45:41,"7,140,182","1,050,449","6,513,263"
ACCELEROMETER,11/10/2019,21:45:41,"6,898,508","1,811,367","6,594,619"
ACCELEROMETER,11/10/2019,21:45:41,"6,908,078","1,703,690","6,374,479"
ACCELEROMETER,11/10/2019,21:45:41,"6,960,721","1,770,689","6,278,766"
ACCELEROMETER,11/10/2019,21:45:41,"6,865,008","1,670,190","6,606,583"
ACCELEROMETER,11/10/2019,21:45:41,"6,955,935","1,581,656","6,271,588"
ACCELEROMETER,11/10/2019,21:45:41,"7,032,506","1,524,228","6,443,871"
ACCELEROMETER,11/10/2019,21:45:41,"7,054,041","1,471,586","6,453,443"
ACCELEROMETER,11/10/2019,21:45:41,"7,054,041","1,485,943","6,302,694"
ACCELEROMETER,11/10/2019,21:45:41,"7,092,326","1,490,728","6,223,732"
ACCELEROMETER,11/10/2019,21:45:42,"7,089,933","1,514,657","6,314,659"
ACCELEROMETER,11/10/2019,21:45:42,"7,116,255","1,698,904","6,238,089"
ACCELEROMETER,11/10/2019,21:45:42,"7,051,648","1,500,300","6,372,087"
ACCELEROMETER,11/10/2019,21:45:42,"6,977,471","1,679,761","6,307,480"
ACCELEROMETER,11/10/2019,21:45:42,"7,022,934","1,634,298","6,336,195"
ACCELEROMETER,11/10/2019,21:45:42,"7,094,719","1,794,617","6,293,124"
ACCELEROMETER,11/10/2019,21:45:42,"7,032,506","1,615,155","6,410,372"
ACCELEROMETER,11/10/2019,21:45:42,"6,972,685","1,670,190","6,384,050"
ACCELEROMETER,11/10/2019,21:45:42,"7,073,184","1,483,550","6,379,266"
ACCELEROMETER,11/10/2019,21:45:42,"7,070,791","1,485,943","6,396,015"
ACCELEROMETER,11/10/2019,21:45:43,"7,037,291","1,564,906","6,324,231"
ACCELEROMETER,11/10/2019,21:45:43,"6,955,935","1,622,334","6,259,624"
ACCELEROMETER,11/10/2019,21:45:43,"7,097,112","1,552,942","6,463,014"
ACCELEROMETER,11/10/2019,21:45:43,"6,963,113","1,624,727","6,458,229"
ACCELEROMETER,11/10/2019,21:45:43,"6,972,685","1,435,694","6,477,371"
ACCELEROMETER,11/10/2019,21:45:43,"6,994,221","1,756,332","6,494,121"
ACCELEROMETER,11/10/2019,21:45:43,"6,977,471","1,933,401","6,384,050"
ACCELEROMETER,11/10/2019,21:45:43,"7,027,720","1,722,832","6,345,766"
ACCELEROMETER,11/10/2019,21:45:43,"6,927,221","1,677,369","6,587,440"
ACCELEROMETER,11/10/2019,21:45:43,"6,967,900","1,761,117","6,412,765"
ACCELEROMETER,11/10/2019,21:45:44,"6,963,113","1,684,547","6,577,869"
ACCELEROMETER,11/10/2019,21:45:44,"6,924,829","1,734,797","6,580,262"
ACCELEROMETER,11/10/2019,21:45:44,"6,955,935","1,605,584","6,635,297"
ACCELEROMETER,11/10/2019,21:45:44,"6,886,543","1,720,440","6,637,690"
ACCELEROMETER,11/10/2019,21:45:44,"6,965,507","1,629,512","6,644,868"
ACCELEROMETER,11/10/2019,21:45:44,"6,936,793","1,670,190","6,675,975"
ACCELEROMETER,11/10/2019,21:45:44,"6,924,829","1,512,264","6,774,081"
ACCELEROMETER,11/10/2019,21:45:44,"7,051,648","1,596,013","6,683,154"
ACCELEROMETER,11/10/2019,21:45:44,"6,874,579","1,610,370","6,644,868"
ACCELEROMETER,11/10/2019,21:45:44,"6,853,044","1,600,798","6,642,475"
ACCELEROMETER,11/10/2019,21:45:45,"6,869,793","1,363,909","6,541,977"
ACCELEROMETER,11/10/2019,21:45:45,"6,908,078","1,607,977","6,496,514"
ACCELEROMETER,11/10/2019,21:45:45,"6,742,974","1,787,439","6,580,262"
ACCELEROMETER,11/10/2019,21:45:45,"6,793,223","1,871,187","6,678,369"
ACCELEROMETER,11/10/2019,21:45:45,"6,800,402","1,622,334","6,587,440"
ACCELEROMETER,11/10/2019,21:45:45,"6,939,186","1,679,761","6,546,762"
ACCELEROMETER,11/10/2019,21:45:45,"6,915,257","1,782,653","6,525,227"
ACCELEROMETER,11/10/2019,21:45:45,"6,857,830","1,897,508","6,541,977"
ACCELEROMETER,11/10/2019,21:45:45,"6,912,865","1,478,764","6,711,867"
ACCELEROMETER,11/10/2019,21:45:45,"7,008,578","1,607,977","6,305,088"
ACCELEROMETER,11/10/2019,21:45:46,"6,857,830","2,684,747","6,262,017"
ACCELEROMETER,11/10/2019,21:45:46,"6,800,402","1,907,080","6,477,371"
ACCELEROMETER,11/10/2019,21:45:46,"6,896,115","1,859,223","6,443,871"
ACCELEROMETER,11/10/2019,21:45:46,"6,977,471","1,950,150","6,422,336"
ACCELEROMETER,11/10/2019,21:45:46,"7,025,328","1,859,223","6,412,765"
ACCELEROMETER,11/10/2019,21:45:46,"6,884,151","1,856,830","6,391,229"
ACCELEROMETER,11/10/2019,21:45:46,"7,080,362","1,844,866","6,388,836"
ACCELEROMETER,11/10/2019,21:45:46,"7,058,826","1,971,686","6,297,909"
ACCELEROMETER,11/10/2019,21:45:46,"6,790,830","1,512,264","6,056,234"
ACCELEROMETER,11/10/2019,21:45:46,"6,798,009","1,593,620","6,848,258"
ACCELEROMETER,11/10/2019,21:45:47,"6,891,330","2,335,395","6,625,726"
ACCELEROMETER,11/10/2019,21:45:47,"6,853,044","1,899,901","6,862,615"
ACCELEROMETER,11/10/2019,21:45:47,"6,934,400","1,730,011","6,642,475"
ACCELEROMETER,11/10/2019,21:45:47,"6,824,330","1,907,080","6,573,084"
ACCELEROMETER,11/10/2019,21:45:47,"6,757,331","1,737,189","6,537,192"
ACCELEROMETER,11/10/2019,21:45:47,"6,800,402","1,665,405","6,673,582"
ACCELEROMETER,11/10/2019,21:45:47,"6,850,651","1,674,976","6,460,621"
ACCELEROMETER,11/10/2019,21:45:47,"7,051,648","1,954,936","5,979,663"
ACCELEROMETER,11/10/2019,21:45:47,"6,900,900","3,232,704","6,252,446"
ACCELEROMETER,11/10/2019,21:45:47,"6,896,115","2,598,605","6,355,337"
ACCELEROMETER,11/10/2019,21:45:48,"7,001,399","2,670,390","6,250,053"
ACCELEROMETER,11/10/2019,21:45:48,"7,013,363","2,467,000","6,163,911"
ACCELEROMETER,11/10/2019,21:45:48,"7,027,720","2,440,679","6,135,197"
ACCELEROMETER,11/10/2019,21:45:48,"7,140,182","2,277,967","6,264,410"
ACCELEROMETER,11/10/2019,21:45:48,"7,094,719","2,237,289","6,120,840"
ACCELEROMETER,11/10/2019,21:45:48,"7,101,898","2,160,719","6,111,269"
ACCELEROMETER,11/10/2019,21:45:48,"7,214,360","2,435,893","6,015,556"
ACCELEROMETER,11/10/2019,21:45:48,"7,097,112","2,505,285","6,151,947"
ACCELEROMETER,11/10/2019,21:45:48,"7,077,969","2,483,750","5,903,094"
ACCELEROMETER,11/10/2019,21:45:48,"7,075,576","2,017,149","6,340,980"
ACCELEROMETER,11/10/2019,21:45:49,"7,073,184","3,160,919","5,871,986"
ACCELEROMETER,11/10/2019,21:45:49,"7,061,220","2,447,858","6,044,270"
ACCELEROMETER,11/10/2019,21:45:49,"7,006,185","2,660,819","6,101,698"
ACCELEROMETER,11/10/2019,21:45:49,"7,087,541","2,617,748","5,974,878"
ACCELEROMETER,11/10/2019,21:45:49,"7,039,684","2,653,640","5,742,774"
ACCELEROMETER,11/10/2019,21:45:49,"7,197,611","2,419,144","6,108,876"
ACCELEROMETER,11/10/2019,21:45:49,"7,123,433","2,675,175","5,850,451"
ACCELEROMETER,11/10/2019,21:45:49,"7,156,933","2,371,287","6,010,770"
ACCELEROMETER,11/10/2019,21:45:49,"7,173,682","2,751,746","5,833,702"
ACCELEROMETER,11/10/2019,21:45:49,"7,087,541","2,775,674","6,092,126"
ACCELEROMETER,11/10/2019,21:45:50,"7,147,361","2,737,389","5,840,880"
ACCELEROMETER,11/10/2019,21:45:50,"7,046,863","2,897,708","5,917,450"
ACCELEROMETER,11/10/2019,21:45:50,"7,123,433","2,620,141","6,003,592"
ACCELEROMETER,11/10/2019,21:45:50,"7,178,468","2,510,071","5,783,452"
ACCELEROMETER,11/10/2019,21:45:50,"7,125,826","2,773,281","5,958,128"
ACCELEROMETER,11/10/2019,21:45:50,"7,106,683","2,725,425","5,929,415"
ACCELEROMETER,11/10/2019,21:45:50,"7,051,648","2,634,498","6,084,948"
ACCELEROMETER,11/10/2019,21:45:50,"7,125,826","2,687,140","5,941,379"
ACCELEROMETER,11/10/2019,21:45:50,"7,094,719","2,708,675","6,056,234"
ACCELEROMETER,11/10/2019,21:45:50,"7,137,790","2,309,074","6,118,448"
ACCELEROMETER,11/10/2019,21:45:51,"6,881,758","2,873,780","6,049,056"
ACCELEROMETER,11/10/2019,21:45:51,"7,013,363","2,720,639","6,001,199"
ACCELEROMETER,11/10/2019,21:45:51,"7,058,826","2,577,070","6,068,198"
ACCELEROMETER,11/10/2019,21:45:51,"7,042,077","2,689,533","5,943,772"
ACCELEROMETER,11/10/2019,21:45:51,"7,094,719","2,555,535","6,168,696"
ACCELEROMETER,11/10/2019,21:45:51,"7,073,184","2,565,106","6,034,698"
ACCELEROMETER,11/10/2019,21:45:51,"7,133,004","2,545,963","6,132,804"
ACCELEROMETER,11/10/2019,21:45:51,"7,135,397","2,455,036","6,025,128"
ACCELEROMETER,11/10/2019,21:45:51,"7,180,861","2,517,249","5,922,236"
ACCELEROMETER,11/10/2019,21:45:51,"7,161,718","2,514,857","5,922,236"
ACCELEROMETER,11/10/2019,21:45:52,"7,080,362","2,447,858","6,029,913"
ACCELEROMETER,11/10/2019,21:45:52,"7,185,646","2,548,356","5,994,020"
ACCELEROMETER,11/10/2019,21:45:52,"7,111,469","2,462,214","6,211,767"
ACCELEROMETER,11/10/2019,21:45:52,"7,149,754","2,550,749","5,977,271"
ACCELEROMETER,11/10/2019,21:45:52,"7,099,504","2,435,893","6,139,983"
ACCELEROMETER,11/10/2019,21:45:52,"7,118,648","2,467,000","5,938,986"
ACCELEROMETER,11/10/2019,21:45:52,"7,121,039","2,486,143","6,061,020"
ACCELEROMETER,11/10/2019,21:45:52,"7,077,969","2,431,108","6,118,448"
ACCELEROMETER,11/10/2019,21:45:52,"7,147,361","2,440,679","6,013,163"
ACCELEROMETER,11/10/2019,21:45:52,"7,140,182","2,593,820","6,056,234"
ACCELEROMETER,11/10/2019,21:45:53,"7,116,255","2,505,285","6,025,128"
ACCELEROMETER,11/10/2019,21:45:53,"7,188,039","2,550,749","5,955,735"
ACCELEROMETER,11/10/2019,21:45:53,"7,183,254","2,519,642","5,986,843"
ACCELEROMETER,11/10/2019,21:45:53,"7,190,433","2,507,678","6,025,128"
ACCELEROMETER,11/10/2019,21:45:53,"7,159,326","2,450,250","6,022,735"
ACCELEROMETER,11/10/2019,21:45:53,"7,133,004","2,634,498","5,833,702"
ACCELEROMETER,11/10/2019,21:45:53,"7,123,433","2,450,250","5,977,271"
ACCELEROMETER,11/10/2019,21:45:53,"7,128,219","2,502,892","5,998,806"
ACCELEROMETER,11/10/2019,21:45:53,"7,111,469","2,732,604","6,049,056"
ACCELEROMETER,11/10/2019,21:45:53,"7,135,397","2,572,284","5,912,664"
ACCELEROMETER,11/10/2019,21:45:53,"7,152,147","2,608,176","5,965,307"
ACCELEROMETER,11/10/2019,21:45:54,"7,109,076","2,624,927","6,010,770"
ACCELEROMETER,11/10/2019,21:45:54,"7,077,969","2,656,033","5,979,663"
ACCELEROMETER,11/10/2019,21:45:54,"7,147,361","2,620,141","6,029,913"
ACCELEROMETER,11/10/2019,21:45:54,"7,137,790","2,579,463","5,972,485"
ACCELEROMETER,11/10/2019,21:45:54,"7,147,361","2,593,820","5,972,485"
ACCELEROMETER,11/10/2019,21:45:54,"7,147,361","2,648,855","5,927,022"
ACCELEROMETER,11/10/2019,21:45:54,"7,133,004","2,744,568","5,824,130"
ACCELEROMETER,11/10/2019,21:45:54,"7,051,648","2,553,142","6,020,342"
ACCELEROMETER,11/10/2019,21:45:54,"7,118,648","2,639,283","5,955,735"
ACCELEROMETER,11/10/2019,21:45:55,"7,087,541","2,596,212","6,061,020"
ACCELEROMETER,11/10/2019,21:45:55,"7,130,611","2,598,605","5,871,986"
ACCELEROMETER,11/10/2019,21:45:55,"7,070,791","2,660,819","6,118,448"
ACCELEROMETER,11/10/2019,21:45:55,"7,128,219","2,596,212","5,927,022"
ACCELEROMETER,11/10/2019,21:45:55,"7,113,862","2,593,820","6,020,342"
ACCELEROMETER,11/10/2019,21:45:55,"7,099,504","2,646,462","6,058,627"
ACCELEROMETER,11/10/2019,21:45:55,"7,137,790","2,749,353","6,106,483"
ACCELEROMETER,11/10/2019,21:45:55,"7,180,861","2,600,998","6,027,520"
ACCELEROMETER,11/10/2019,21:45:55,"7,231,110","2,742,175","5,680,561"
ACCELEROMETER,11/10/2019,21:45:55,"7,281,359","2,605,784","5,709,275"
ACCELEROMETER,11/10/2019,21:45:56,"7,329,216","2,464,607","5,620,740"
ACCELEROMETER,11/10/2019,21:45:56,"7,341,179","2,742,175","5,592,027"
ACCELEROMETER,11/10/2019,21:45:56,"7,336,394","2,787,638","5,618,347"
ACCELEROMETER,11/10/2019,21:45:56,"7,405,786","2,806,781","5,534,599"
ACCELEROMETER,11/10/2019,21:45:56,"7,434,500","2,715,853","5,484,349"
ACCELEROMETER,11/10/2019,21:45:56,"7,424,929","2,852,244","5,589,634"
ACCELEROMETER,11/10/2019,21:45:56,"7,484,749","2,799,603","5,479,564"
ACCELEROMETER,11/10/2019,21:45:56,"7,479,963","2,849,852","5,393,422"
ACCELEROMETER,11/10/2019,21:45:56,"7,501,499","2,811,567","5,367,101"
ACCELEROMETER,11/10/2019,21:45:56,"7,499,106","2,751,746","5,405,386"
ACCELEROMETER,11/10/2019,21:45:57,"7,434,500","2,751,746","5,312,066"
ACCELEROMETER,11/10/2019,21:45:57,"7,439,285","2,711,068","5,627,919"
ACCELEROMETER,11/10/2019,21:45:57,"7,326,823","2,780,460","5,532,206"
ACCELEROMETER,11/10/2019,21:45:57,"7,257,431","3,079,563","5,599,205"
ACCELEROMETER,11/10/2019,21:45:57,"6,786,045","5,032,106","6,116,055"
ACCELEROMETER,11/10/2019,21:45:57,"5,520,242","5,647,062","4,266,403"
ACCELEROMETER,11/10/2019,21:45:57,"2,825,923",0.622134,"3,570,091"
ACCELEROMETER,11/10/2019,21:45:57,"1,684,547","-7,879,565","6,467,800"
ACCELEROMETER,11/10/2019,21:45:57,0.981057,"-6,551,548","12,241,680"
ACCELEROMETER,11/10/2019,21:45:57,0.074178,"-6,805,188","12,509,676"
ACCELEROMETER,11/10/2019,21:45:58,0.007178,"-3,641,876","9,090,333"
ACCELEROMETER,11/10/2019,21:45:58,0.488136,"-4,419,543","9,958,927"
ACCELEROMETER,11/10/2019,21:45:58,-0.062213,"-3,778,267","8,898,908"
ACCELEROMETER,11/10/2019,21:45:58,-0.043071,"-3,017,349","9,334,401"
ACCELEROMETER,11/10/2019,21:45:58,-0.203390,"-3,352,344","9,164,511"
ACCELEROMETER,11/10/2019,21:45:58,-0.425922,"-3,711,268","10,258,030"
ACCELEROMETER,11/10/2019,21:45:58,0.186640,"-1,816,152","10,016,356"
ACCELEROMETER,11/10/2019,21:45:58,0.631705,"-3,024,528","7,680,960"
ACCELEROMETER,11/10/2019,21:45:58,-0.275175,"-2,261,217","9,320,045"
ACCELEROMETER,11/10/2019,21:45:58,-0.765703,"-2,560,320","9,456,435"
ACCELEROMETER,11/10/2019,21:45:59,-0.433101,"-2,282,753","9,334,401"
ACCELEROMETER,11/10/2019,21:45:59,-0.320638,"-2,555,535","9,241,080"
ACCELEROMETER,11/10/2019,21:45:59,-0.574277,"-2,445,465","9,657,433"
ACCELEROMETER,11/10/2019,21:45:59,-0.318245,"-2,600,998","9,513,863"
ACCELEROMETER,11/10/2019,21:45:59,-0.562313,"-2,651,247","9,951,750"
ACCELEROMETER,11/10/2019,21:45:59,-0.157926,"-3,055,635","9,372,685"
ACCELEROMETER,11/10/2019,21:45:59,-0.227318,"-3,036,492","9,339,187"
ACCELEROMETER,11/10/2019,21:45:59,-0.193819,"-3,424,129","9,305,687"
ACCELEROMETER,11/10/2019,21:45:59,-0.435494,"-3,668,197","9,272,188"
ACCELEROMETER,11/10/2019,21:45:59,-0.524028,"-3,254,239","8,745,767"
ACCELEROMETER,11/10/2019,21:46:00,-0.473779,"-2,555,535","9,198,010"
ACCELEROMETER,11/10/2019,21:46:00,-0.648455,"-3,098,706","9,312,866"
ACCELEROMETER,11/10/2019,21:46:00,-0.133998,"-4,065,405","9,284,152"
ACCELEROMETER,11/10/2019,21:46:00,-0.177069,"-4,043,870","8,977,871"
ACCELEROMETER,11/10/2019,21:46:00,-0.155533,"-3,804,588","9,154,939"
ACCELEROMETER,11/10/2019,21:46:00,-0.215354,"-3,862,016","9,102,298"
ACCELEROMETER,11/10/2019,21:46:00,0.016750,"-4,144,369","8,891,729"
ACCELEROMETER,11/10/2019,21:46:00,-0.033500,"-3,986,443","8,927,622"
ACCELEROMETER,11/10/2019,21:46:00,-0.215354,"-3,933,800","9,107,083"
ACCELEROMETER,11/10/2019,21:46:00,-0.064606,"-4,189,832","8,985,049"
ACCELEROMETER,11/10/2019,21:46:01,-0.019143,"-4,206,582","8,961,121"
ACCELEROMETER,11/10/2019,21:46:01,0.090927,"-3,988,836","8,906,086"
ACCELEROMETER,11/10/2019,21:46:01,0.069392,"-4,027,121","8,918,050"
ACCELEROMETER,11/10/2019,21:46:01,0.026321,"-4,335,794","9,147,761"
ACCELEROMETER,11/10/2019,21:46:01,0.088534,"-4,098,906","8,932,407"
ACCELEROMETER,11/10/2019,21:46:01,0.074178,"-4,110,869","8,961,121"
ACCELEROMETER,11/10/2019,21:46:01,0.133998,"-4,091,727","8,903,693"
ACCELEROMETER,11/10/2019,21:46:01,0.083749,"-4,094,120","8,958,728"
ACCELEROMETER,11/10/2019,21:46:01,0.220140,"-4,039,084","8,863,015"
ACCELEROMETER,11/10/2019,21:46:01,0.244068,"-4,082,155","8,903,693"
ACCELEROMETER,11/10/2019,21:46:02,0.253639,"-4,264,010","9,071,191"
ACCELEROMETER,11/10/2019,21:46:02,0.394816,"-4,185,047","8,941,978"
ACCELEROMETER,11/10/2019,21:46:02,0.387637,"-4,048,656","8,760,124"
ACCELEROMETER,11/10/2019,21:46:02,0.507278,"-4,165,904","8,999,406"
ACCELEROMETER,11/10/2019,21:46:02,0.574277,"-4,252,046","8,922,836"
ACCELEROMETER,11/10/2019,21:46:02,0.543171,"-4,041,477","8,913,264"
ACCELEROMETER,11/10/2019,21:46:02,0.600598,"-4,146,761","8,913,264"
ACCELEROMETER,11/10/2019,21:46:02,0.583849,"-4,187,439","8,877,372"
ACCELEROMETER,11/10/2019,21:46:02,0.509671,"-4,173,083","8,872,586"
ACCELEROMETER,11/10/2019,21:46:02,0.562313,"-4,110,869","8,944,371"
ACCELEROMETER,11/10/2019,21:46:03,0.533599,"-4,094,120","8,894,121"
ACCELEROMETER,11/10/2019,21:46:03,0.576670,"-4,110,869","9,004,191"
ACCELEROMETER,11/10/2019,21:46:03,0.705883,"-4,304,688","8,824,730"
ACCELEROMETER,11/10/2019,21:46:03,0.619741,"-4,089,334","9,111,869"
ACCELEROMETER,11/10/2019,21:46:03,0.392423,"-1,875,973","11,540,584"
ACCELEROMETER,11/10/2019,21:46:03,0.710668,"-3,988,836","8,147,561"
ACCELEROMETER,11/10/2019,21:46:03,"1,593,620","-10,016,356","4,680,361"
ACCELEROMETER,11/10/2019,21:46:03,"1,567,299","-9,544,970","3,074,777"
ACCELEROMETER,11/10/2019,21:46:03,0.279960,"-7,688,138","4,886,144"
ACCELEROMETER,11/10/2019,21:46:03,-0.643669,"-7,599,605","6,494,121"
ACCELEROMETER,11/10/2019,21:46:04,"-1,093,520","-6,800,402","7,496,714"
ACCELEROMETER,11/10/2019,21:46:04,-0.827917,"-5,692,525","7,482,357"
ACCELEROMETER,11/10/2019,21:46:04,-0.698704,"-5,553,742","7,592,427"
ACCELEROMETER,11/10/2019,21:46:04,"-1,440,479","-5,606,383","9,138,189"
ACCELEROMETER,11/10/2019,21:46:04,0.528814,"-5,560,920","7,360,322"
ACCELEROMETER,11/10/2019,21:46:04,"1,548,156","-6,814,759","8,322,237"
ACCELEROMETER,11/10/2019,21:46:04,"2,041,078","-10,954,341","8,465,806"
ACCELEROMETER,11/10/2019,21:46:04,"2,644,069","-8,999,406","9,121,440"
ACCELEROMETER,11/10/2019,21:46:04,"2,139,183","-1,081,556","6,829,116"
ACCELEROMETER,11/10/2019,21:46:04,"3,172,883","2,486,143","4,905,287"
ACCELEROMETER,11/10/2019,21:46:05,"5,333,601","4,376,472","5,209,175"
ACCELEROMETER,11/10/2019,21:46:05,"6,568,298","3,816,552","5,776,274"
ACCELEROMETER,11/10/2019,21:46:05,"9,073,583","1,789,831","6,405,586"
ACCELEROMETER,11/10/2019,21:46:05,"7,389,036",0.514457,"5,137,390"
ACCELEROMETER,11/10/2019,21:46:05,"7,594,819","2,634,498","6,233,303"
ACCELEROMETER,11/10/2019,21:46:05,"7,975,278","1,931,008","4,874,180"
ACCELEROMETER,11/10/2019,21:46:05,"8,161,918","2,220,540","4,654,040"
ACCELEROMETER,11/10/2019,21:46:05,"8,157,133","2,632,105","5,369,494"
ACCELEROMETER,11/10/2019,21:46:05,"8,015,956","2,878,566","4,524,827"
ACCELEROMETER,11/10/2019,21:46:05,"7,621,140","3,347,559","4,673,182"
ACCELEROMETER,11/10/2019,21:46:05,"7,539,784","3,007,778","5,367,101"
ACCELEROMETER,11/10/2019,21:46:06,"7,530,212","3,285,345","5,108,676"
ACCELEROMETER,11/10/2019,21:46:06,"7,501,499","3,172,883","5,017,749"
ACCELEROMETER,11/10/2019,21:46:06,"7,633,104","3,299,703","5,091,926"
ACCELEROMETER,11/10/2019,21:46:06,"7,695,317","3,326,023","5,024,928"
ACCELEROMETER,11/10/2019,21:46:06,"7,652,246","3,151,347","5,039,285"
ACCELEROMETER,11/10/2019,21:46:06,"7,676,175","3,141,776","5,070,391"
ACCELEROMETER,11/10/2019,21:46:06,"7,680,960","3,007,778","4,984,250"
